redshift_z,lookback_time_Gyr,universe_age_Gyr,comoving_distance_Gly
14.100000000000001,13.494166256565,0.2927190454447064,33.713242640589876
14.15,13.49561914422304,0.2912661577866684,33.73521751636689
14.200000000000001,13.49706008878441,0.28982521322530225,33.757083800609486
14.25,13.498489227152927,0.28839607485678304,33.778842383360264
14.3,13.499906694222119,0.28697860778758905,33.8004941444902
14.350000000000001,13.50131262291116,0.2855726790985532,33.82203995384744
14.4,13.50270714420004,0.28417815780967154,33.843480671403505
14.450000000000001,13.504090387164064,0.2827949148456497,33.86481714739694
14.5,13.50546247900754,0.2814228230021719,33.88605022247433
14.55,13.506823545096841,0.2800617569128712,33.90718072782887
14.600000000000001,13.508173708992727,0.27871159301698784,33.92820948533652
14.65,13.509513092482019,0.27737220952769787,33.949137307689725
14.700000000000001,13.510841815608622,0.2760434864010945,33.96996499852887
14.75,13.512159996703906,0.2747253053058105,33.99069335257138
14.8,13.513467752416453,0.27341754959326153,34.011323155738566
14.850000000000001,13.514765197741216,0.2721201042685006,34.03185518528038
14.9,13.516052446048048,0.2708328559616658,34.052290209897876
14.950000000000001,13.517329609109707,0.26955569290000875,34.07262898986369
15.0,13.518596797129227,0.26828850488049066,34.09287227714036
