mass_Msun,mass_kg,schwarzschild_radius_km,hawking_temperature_K
5.902905009443234,1.1737749524127588e+31,17.433281832988563,1.0452605649151993e-08
6.072649598879911,1.2075281547884737e+31,17.934595213864675,1.0160431166569292e-08
6.247275382507792,1.2422519679855268e+31,18.450324417777182,9.87642363595407e-09
6.426922724486901,1.2779743029960467e+31,18.980883987727726,9.600354772126173e-09
6.611736025304779,1.3147238734237793e+31,19.526700387362936,9.332002671003453e-09
6.801863837845207,1.352530218564006e+31,20.088212343764813,9.07115163123589e-09
6.997458986795116,1.3914237271472485e+31,20.66587120009981,8.817591980824644e-09
7.198678691485214,1.4314356617657603e+31,21.26014127840895,8.57111990858756e-09
7.405684692262442,1.4725981840023098e+31,21.8715002528285,8.331537300336282e-09
7.618643380497289,1.5149443802817445e+31,22.500439533545777,8.098651579631568e-09
7.837725932328653,1.5585082884657557e+31,23.14746466179305,7.872275552990936e-09
8.063108446255672,1.6033249252126016e+31,23.813095716202955,7.652227259422065e-09
8.294972084685213,1.6494303141234005e+31,24.49786773084623,7.4383298241630486e-09
8.533503219550347,1.6968615146979279e+31,25.20233112529254,7.230411316510305e-09
8.778893582116284,1.7456566521230768e+31,25.92705214703819,7.028304611620553e-09
9.031340417093416,1.7958549479177744e+31,26.672613326654293,6.83184725617632e-09
9.291046641183144,1.8474967514593445e+31,27.43961394602637,6.640881337805537e-09
9.558221006181675,1.9006235724162076e+31,28.228670520055243,6.455253358152074e-09
9.833078266775274,1.955278114113463e+31,29.040417292213338,6.274814109493355e-09
10.115839353159402,2.0115043078576874e+31,29.875506744347597,6.099418554807659e-09
10.406731548622984,2.0693473482490343e+31,30.734610121146087,5.92892571119298e-09
10.7059886722381,2.1288537295085295e+31,31.61841796968267,5.763198536545373e-09
11.013851266803918,2.1900712828501588e+31,32.52764069447919,5.602103819404376e-09
11.330566792195228,2.2530492149276446e+31,33.46300912852935,5.445512071877545e-09
11.656389824269977,2.3178381473866122e+31,34.425275120740146,5.293297425558447e-09
11.991582259498028,2.3844901575544045e+31,35.41521214027005,5.145337530353295e-09
12.336413525472715,2.4530588202996727e+31,36.43361589824107,5.001513456136327e-09
12.691160797477446,2.5235992510959977e+31,37.48130498733343,4.861709597153467e-09
13.056109221278437,2.5961681503235534e+31,38.55912153976813,4.725813579098743e-09
13.431552142325094,2.6708238488449178e+31,39.667931904213454,4.593716168787707e-09
13.817791341541346,2.747626354891472e+31,40.80862734215678,4.4653111863557324e-09
14.215137277896305,2.8266374022978465e+31,41.98212474429812,4.340495419910925e-09
14.623909337952004,2.9079205001237422e+31,43.189367367549224,4.219168542572133e-09
15.04443609258531,2.991540983702311e+31,44.43132559322054,4.101233031826519e-09
15.477055561094058,3.07756606715687e+31,45.70899770701627,3.986594091140705e-09
15.922115482895906,3.1660648974274022e+31,47.02341070145327,3.8751595737636156e-09
16.379973597042188,3.257108609851048e+31,48.37562110136036,3.766839908658678e-09
16.850997929767573,3.3507703853404926e+31,49.76671581311002,3.6615480285068788e-09
17.335567090309848,3.4471255092068424e+31,51.1978129982746,3.559199299721965e-09
17.834070575236332,3.546251431674019e+31,52.67006297240557,3.459711454421914e-09
18.346909081520163,3.64822783013304e+31,54.18464912965396,3.3630045243022288e-09
18.874494828621543,3.753136673186908e+31,55.74278889398564,3.2690007763572094e-09
19.417251889828467,3.8610622865367213e+31,57.345734697742934,3.1776246503984048e-09
19.97561653312794,3.9720914207628918e+31,58.994774988352994,3.088802698319137e-09
20.55003757187681,4.086313321054988e+31,60.69123526397779,3.002463525057142e-09
21.14097672555913,4.203819798947257e+31,62.43647913895307,2.9185377312070287e-09
21.748908990915016,4.324705306116478e+31,64.23190943985773,2.836957857237237e-09
22.374323023743358,4.4490670103022955e+31,66.07896933310694,2.757658329266002e-09
23.017721531683815,4.5770048734107315e+31,67.97914348497055,2.680575406353018e-09
23.679621678291788,4.708621731863287e+31,69.93395925494372,2.60564712926465e-09
24.360555498735863,4.84402337925713e+31,71.94498792344247,2.5328132706709328e-09
25.061070327445993,4.983318651401654e+31,74.01384595479394,2.46201528673504e-09
25.781729238062358,5.126619513800986e+31,76.14219629655466,2.3931962700555887e-09
26.523111496032406,5.274041151651556e+31,78.33174971618325,2.326300903924631e-09
27.285813024224854,5.42570206242804e+31,80.58426617615662,2.2612754178640337e-09
28.070446881933027,5.581724151131737e+31,82.90155624862922,2.198067544404731e-09
28.877643757650187,5.7422328282774665e+31,85.28548257076605,2.136626477074272e-09
29.708052476018622,5.907357110698875e+31,87.73796134193523,2.076902829558449e-09
30.562340519352844,6.0772297252517545e+31,90.26096386394305,2.01884859600473e-09
31.44119456416362,6.251987215500243e+31,92.85651812557147,1.962417112435031e-09
32.34532103310641,6.43177005147011e+31,95.52671043266928,1.907563019237354e-09
33.27544666280575,6.616722742558934e+31,98.27368708513009,1.854242224705615e-09
34.23231908800413,6.806993953692358e+31,101.09965610208233,1.8024118695988507e-09
35.21670744251141,7.002736624821065e+31,104.00688899669667,1.7520302926909255e-09
36.22940297743519,7.204108093854056e+31,106.99772260203038,1.7030569972832043e-09
37.27121969718632,7.411270223126408e+31,110.07456094936711,1.6554526186534182e-09
38.34299501377771,7.624389529504657e+31,113.23987720058365,1.6091788924141986e-09
39.445590419933524,7.843637318232521e+31,116.49621563606965,1.564198623756281e-09
40.579892181559266,8.069189820626515e+31,119.84619369982678,1.5204756575512207e-09
41.74681205011955,8.301228335730122e+31,123.29250410336218,1.4779748492900134e-09
42.947287995506336,8.53993937604245e+31,126.83791699009696,1.4366620368338467e-09
44.18228495997649,8.785514817436445e+31,130.48528216199972,1.3965040129546705e-09
45.452795633773164,9.038152053388893e+31,134.23753137025977,1.3574684986431932e-09
46.75984125305104,9.298054153645441e+31,138.0976806718311,1.3195241171629944e-09
48.104472420743164,9.565430027447517e+31,142.06883285373084,1.282640368829987e-09
49.48776995103826,9.840494591454104e+31,146.15417992706716,1.246787606496693e-09
50.91084573813584,1.0123468942491098e+32,150.3570056927683,1.2119370117219582e-09
52.37484364998967,1.0414580535269496e+32,154.68068838110986,1.1780605716066156e-09
53.88094044774566,1.0714063365212881e+32,159.12870336712743,1.1451310562767928e-09
55.430346731623374,1.1022158156543112e+32,163.7046259641254,1.1131219969965167e-09
57.02430791399759,1.1339112555774678e+32,168.41213429751704,1.0820076648921231e-09
58.66410522045723,1.1665181330772259e+32,173.2550122612915,1.0517630502714594e-09
60.351056719657905,1.2000626575533814e+32,178.2371525595176,1.022363842521028e-09
62.08651838278132,1.2345717920860917e+32,183.36255983528727,9.937864105651905e-10
63.87188517346851,1.2700732751088693e+32,188.63535388965812,9.660077838714488e-10
65.7085921690872,1.3065956427046481e+32,194.05977299313648,9.390056339868023e-10
67.59811571425077,1.3441682515431622e+32,199.6401772924107,9.12758256590079e-10
69.54197460750002,1.3828213024777557e+32,205.38105231502465,8.872445540460624e-10
71.54173132211456,1.4225858648208513e+32,211.28701257484846,8.624440184471938e-10
73.5989932620302,1.463493901317492e+32,217.36280528122865,8.383367151293009e-10
75.71541405386577,1.5055782938369047e+32,223.61331415478176,8.149032666481697e-10
77.89269487611256,1.5488728698030354e+32,230.04356335294216,7.921248372039031e-10
80.13258582653616,1.5934124293849235e+32,236.65872150836339,7.699831175007653e-10
82.43688732890975,1.639232773469172e+32,243.46410588347925,7.484603100301211e-10
84.807451580189,1.686370732436584e+32,250.46518664450207,7.275391147648545e-10
87.2461840393129,1.734864195766525e+32,257.6675912583575,7.072027152535607e-10
89.75504495880634,1.7847521424923763e+32,265.077109016026,6.874347651035317e-10
92.33605096043266,1.8360746725329154e+32,272.69969568598,6.682193748415083e-10
94.99127665615593,1.8888730389246637e+32,280.5414783014354,6.495410991417119e-10
97.7228563157083,1.9431896809809647e+32,288.6087600852442,6.313849244109331e-10
100.5329855821216,1.9990682584048134e+32,296.9080255164414,6.13736256720566e-10
103.4239232365783,2.0565536863823887e+32,305.4459455424485,5.965809100760552e-10
106.39799301402579,2.1156921716859985e+32,314.22938294119893,5.799050950141543e-10
109.45758547098809,2.176531249814957e+32,323.26539783742044,5.636954075189959e-10
112.60515990709702,2.239119823204652e+32,332.56125337756794,5.479388182479303e-10
115.8432463418794,2.303508200534369e+32,342.12442156794725,5.326226620585308e-10
119.17444754837972,2.369748137165266e+32,351.96258928069335,5.177346278283866e-10
122.60144114527591,2.437892876741468e+32,362.0836644324979,5.03262748559391e-10
126.12698174914082,2.5079971939871407e+32,372.49578234096805,4.891953917587047e-10
129.7539031886103,2.5801174387345593e+32,383.2073122638159,4.755212500885291e-10
133.48512078220568,2.6543115812179252e+32,394.22686412604196,4.6222933227730213e-10
137.32363368167458,2.7306392586699944e+32,405.56329544061515,4.49308954284886e-10
141.27252728270065,2.8091618232583176e+32,417.2257184281173,4.367497307147661e-10
145.33497570494717,2.889942391400163e+32,429.22350734115344,4.245415664662589e-10
149.51424434341706,2.9730458944955454e+32,441.56630599938364,4.1267464862006346e-10
153.81369249316833,3.058539131118904e+32,454.26403554119855,4.011394385506635e-10
158.2367760495243,3.146490820711976e+32,467.3269023983571,3.899266642591549e-10
162.78705028591142,3.2369716588202628e+32,480.76540649988345,3.7902731292044247e-10
167.46817271159722,3.330054373918297e+32,494.59034971193785,3.684326236387074e-10
172.283906011585,3.4258137858685645e+32,508.81284452032264,3.5813408040542667e-10
177.23812107106983,3.524326866061902e+32,523.4443229627279,3.481234052541828e-10
182.33480008684535,3.625672799286893e+32,538.4965458177716,3.383925516068581e-10
187.57803976819665,3.72993304737866e+32,553.9816120583222,3.2893369780578737e-10
192.97205462983874,3.8371914146979545e+32,569.9119685766639,3.1973924082670436e-10
198.52118037953187,3.9475341154928774e+32,586.3004201892741,3.10801790167451e-10
204.22987740313454,4.061049843198109e+32,603.1601399293677,3.0211416190747304e-10
210.1027343498479,4.1778298417264205e+32,620.5046796353413,2.936693729334067e-10
216.14447182058393,4.297967978810765e+32,638.3479808437752,2.854606353260341e-10
222.3599461623714,4.421560821454906e+32,656.7043859956023,2.774813509041729e-10
228.75415337189133,4.548707713554048e+32,675.5886499645735,2.6972510592105193e-10
235.3322331112636,4.679510855747543e+32,695.0159519172379,2.621856659089375e-10
242.09947283929296,4.814075387567489e+32,715.0019075139145,2.548569706678844e-10
249.06131206154222,4.952509471950149e+32,735.5625814606012,2.47733129394532e-10
256.22334670258994,5.09492438217699e+32,756.7145004217346,2.408084159470948e-10
263.59133360404905,5.241434591316434e+32,778.4746663043667,2.340772642426745e-10
271.1711951518983,5.392157864236952e+32,800.8605699242441,2.2753426378326022e-10
278.96902403691143,5.547215352266773e+32,823.8902050649723,2.2117415530675584e-10
286.9910881519456,5.706731690574992e+32,847.5820829413678,2.149918265596e-10
295.24383563007785,5.870835098353409e+32,871.9552470787892,2.0898230818753193e-10
303.73390002762085,6.039657481879232e+32,897.0292886203367,2.0314076974122097e-10
312.46810565615624,6.21333454054097e+32,922.8243620741605,1.9746251579356458e-10
321.45347306793485,6.392005875913964e+32,949.3612015137066,1.919429821654916e-10
330.6972246989741,6.57581510397169e+32,976.6611372436997,1.865777322572897e-10
340.20679067447105,6.764909970524654e+32,1004.7461129454981,1.813624534824547e-10
349.98981478111415,6.95944246997802e+32,1033.638703315357,1.7629295380124704e-10
360.05416061117853,7.159568967505102e+32,1063.3621322100266,1.7136515835111928e-10
370.4079178832601,7.365450324733262e+32,1093.9402913140266,1.6657510617135327e-10
381.0594089447974,7.577252029044613e+32,1125.3977593437978,1.619189470192358e-10
392.0171954615818,7.795144326594916e+32,1157.7598218040987,1.573929382752311e-10
403.2900852996007,8.019302359156971e+32,1191.0524913124214,1.5299344193467343e-10
414.88713960482323,8.249906304900029e+32,1225.3025285080037,1.487169216835292e-10
426.8176800865208,8.48714152321644e+32,1260.5374635619437,1.4455994005591923e-10
439.09129651008175,8.731198703714022e+32,1296.7856183060292,1.4051915567107416e-10
451.71785440523814,8.982274019491839e+32,1334.0761289977422,1.3659132054754236e-10
464.70750299598615,9.240569284824285e+32,1372.4389697400077,1.3277327749245936e-10
478.0706833585412,9.506292117379583e+32,1411.9049765744041,1.2906195756379382e-10
491.81813681384614,9.779656105102286e+32,1452.5058722670879,1.2545437760354042e-10
505.9609135614727,1.0060880977895816e+33,1494.274291807633,1.2194763783984966e-10
520.5103815617376,1.0350192784240685e+33,1537.2438086409372,1.1853891955620032e-10
535.478235673299,1.0647824072892848e+33,1581.448961653643,1.1522548282570766e-10
550.8765070534466,1.095401407980567e+33,1626.9252829363863,1.1200466430877889e-10
566.7175728287783,1.1269008920428408e+33,1673.7093263445854,1.088738751123137e-10
583.0141660438998,1.1593061787533134e+33,1721.8386968803275,1.0583059870875935e-10
599.7793858962556,1.1926433154731274e+33,1771.3520809192992,1.0287238891332352e-10
617.0267082652758,1.226939098584253e+33,1822.28927730693,9.99968679177291e-11
634.7699965442501,1.262221095028345e+33,1874.6912293485905,9.72017243789385e-11
653.02351278376,1.2985176644651233e+33,1928.6000577199322,9.448471156129003e-11
671.8019291554697,1.3358579820677768e+33,1984.0590943233515,9.184364553057878e-11
691.1203397456567,1.374272061974046e+33,2041.1129171182886,8.927640339860467e-11
710.9942726877908,1.4137907814114913e+33,2099.8073859528495,8.678092161680147e-11
731.439702644089,1.4544459055166916e+33,2160.189679426075,8.435519431755115e-11
752.4730636459041,1.496270112867971e+33,2222.308332809965,8.199727170187297e-11
774.1112623034121,1.539297021752466e+33,2286.21327706217,7.970525847217349e-11
796.3716913951607,1.5835612171885353e+33,2351.9558789605385,7.747731230880476e-11
819.2722438483356,1.6290982787250998e+33,2419.5889823915886,7.531164238921298e-11
842.8313271211423,1.675944809040578e+33,2489.1669508265613,7.320650794847064e-11
867.0678779986638,1.724138463364003e+33,2560.7457110186133,7.116021688005497e-11
892.0013778142976,1.7737179797423962e+33,2634.3827979568814,6.917112437572849e-11
917.6518681087982,1.824723210178302e+33,2710.1374011129546,6.723763160344662e-11
944.0399667396822,1.877195152662856e+33,2788.0704120174096,6.535818442221509e-11
971.1868844538811,1.931175984130009e+33,2868.244473204482,6.353127213287026e-11
999.1144419368802,1.9867090943582282e+33,2950.72402856396,6.175542626378324e-11
1027.8450873522424,2.0438391208473134e+33,3035.575375141348,6.00292193904986e-11
1057.4019143853727,2.102611984697882e+33,3122.8667164272306,5.835126398837498e-11
1087.8086808062817,2.163074927522867e+33,3212.6682171794105,5.672021131728926e-11
1119.0898275660077,2.2252765494201792e+33,3305.052059821123,5.5134750337523414e-11
1151.2704984423167,2.2892668480375934e+33,3400.0925024614585,5.359360665594734e-11
1184.3765602502024,2.35509725876072e+33,3497.865938583828,5.209554150166526e-11
1218.4346236336512,2.4228206960568064e+33,3598.450958451097,5.0639350730290484e-11
1253.4720644553006,2.4924915960074317e+33,3701.928412276512,4.922386385605343e-11
1289.5170458010834,2.5641659600640802e+33,3808.3814752108783,4.7847943110968156e-11
1326.5985406177874,2.6379014000622515e+33,3917.895714198958,4.651048253029162e-11
1364.7463550014209,2.7137571845296754e+33,4030.559156757921,4.5210407063552636e-11
1403.9911521554302,2.7917942863265083e+33,4146.462361734083,4.3946671710423505e-11
1444.3644770376864,2.8720754316551284e+33,4265.69849209383,4.271826068075203e-11
1485.898781716406,2.9546651504796216e+33,4388.363389808258,4.152418657806664e-11
1528.6274514550323,3.039629828394788e+33,4514.555652890672,4.036348960591004e-11
