redshift_z,E_z,comoving_distance_Gly
0.0012613051356004407,1.0005966570949425,0.018292680499608794
0.0012659614587062328,1.000598861884553,0.018360190834787658
0.001270634971423209,1.000601074829261,0.018427950246304992
0.0012753257372097508,1.00060329595929,0.01849595965256172
0.0012800338197585103,1.0006055253049744,0.018564219975341058
0.0012847592829972685,1.0006077628967613,0.01863273213982083
0.0012895021910898081,1.0006100087652123,0.018701497074586022
0.0012942626084367834,1.000612262941002,0.018770515711641282
0.0012990405996765927,1.0006145254549186,0.01883978898642344
0.0013038362296862625,1.0006167963378658,0.018909317837814216
0.0013086495635823202,1.000619075620862,0.018979103208152756
0.0013134806667216825,1.0006213633350405,0.019049146043248394
0.0013183296047025418,1.0006236595116513,0.019119447292393385
0.0013231964433652607,1.00062596418206,0.019190007908375755
0.0013280812487932595,1.000628277377749,0.019260828847492032
0.0013329840873139173,1.0006305991303188,0.019331911069560212
0.0013379050254994725,1.0006329294714857,0.01940325553793267
0.0013428441301679248,1.0006352684330857,0.019474863219509128
0.0013478014683839478,1.0006376160470722,0.01954673508474976
0.0013527771074597923,1.0006399723455186,0.01961887210768815
0.0013577711149562043,1.0006423373606164,0.019691275265944486
0.0013627835586833427,1.0006447111246777,0.01976394554073874
0.001367814506701697,1.000647093670135,0.01983688391690383
0.0013728640273230183,1.000649485029541,0.019910091382899
0.0013779321891112376,1.00065188523557,0.019983568930822995
0.0013830190608834034,1.0006542943210173,0.020057317556427538
0.001388124711710613,1.000656712318801,0.02013133825913068
0.0013932492109189514,1.0006591392619617,0.020205632042030287
0.0013983926280904356,1.0006615751836623,0.0202801999119176
0.0014035550330639532,1.0006640201171901,0.0203550428792907
0.001408736495936215,1.0006664740959557,0.020430161958368186
0.0014139370870627052,1.0006689371534938,0.020505558167102818
0.0014191568770586373,1.000671409323465,0.02058123252719522
0.0014243959367999156,1.0006738906396542,0.0206571860641077
0.0014296543374240917,1.000676381135973,0.020733419807077963
0.0014349321503313347,1.0006788808464584,0.020809934789133046
0.001440229447185398,1.0006813898052747,0.02088673204710318
0.0014455462999145984,1.0006839080467131,0.020963812621635856
0.001450882780712784,1.0006864356051932,0.021041177557209682
0.0014562389620403203,1.0006889725152617,0.021118827902148578
0.001461614916625073,1.0006915188115948,0.021196764708635834
0.0014670107174633929,1.0006940745289972,0.021274989032728273
0.001472426437821114,1.000696639702404,0.021353501934370547
0.0014778621512345394,1.0006992143668796,0.021432304477409292
0.0014833179315114453,1.0007017985576199,0.021511397729607546
0.0014887938527320822,1.0007043923099508,0.021590782762659078
0.0014942899892501783,1.0007069956593309,0.021670460652202808
0.0014998064156939565,1.0007096086413498,0.02175043247783738
0.0015053432069671378,1.0007122312917307,0.021830699323135565
0.001510900438249964,1.0007148636463294,0.021911262275658924
0.0015164781850002188,1.0007175057411353,0.021992122426972453
0.0015220765229542483,1.0007201576122713,0.022073280872659213
0.0015276955281279979,1.0007228192959963,0.022154738712335215
0.0015333352768180334,1.0007254908287029,0.022236497049664048
0.0015389958456025847,1.00072817224692,0.02231855699237185
0.0015446773113425827,1.0007308635873122,0.022400919652262184
0.0015503797511827024,1.0007335648866813,0.02248358614523097
0.0015561032425524157,1.0007362761819658,0.02256655759128162
0.0015618478631670345,1.0007389975102419,0.022649835114539957
0.0015676136910287713,1.0007417289087241,0.022733419843269435
0.0015734008044277971,1.0007444704147654,0.022817312909886305
0.001579209281943303,1.000747222065858,0.022901515450974828
0.001585039202444573,1.0007499838996339,0.02298602860730266
0.001590890645092046,1.0007527559538656,0.023070853523836084
0.0015967636893383964,1.0007555382664661,0.02315599134975546
0.0016026584149296127,1.0007583308754895,0.02324144323847073
0.0016085749019060765,1.0007611338191327,0.02332721034763686
0.0016145132306036576,1.0007639471357332,0.023413293839169538
0.0016204734816547947,1.0007667708637735,0.02349969487926065
0.0016264557359895958,1.0007696050418782,0.023586414638394067
0.0016324600748369353,1.0007724497088162,0.023673454291361366
0.0016384865797255622,1.0007753049035013,0.023760815017277684
0.0016445353324851986,1.0007781706649914,0.02384849799959749
0.0016506064152476557,1.0007810470324912,0.023936504426130552
0.0016566999104479488,1.000783934045351,0.02402483548905792
0.0016628159008254147,1.0007868317430677,0.024113492384947935
0.0016689544694248408,1.0007897401652859,0.024202476314772396
0.0016751156995975845,1.0007926593517975,0.024291788483922605
0.00168129967500271,1.0007955893425433,0.02438143010222564
0.001687506479608123,1.0007985301776128,0.02447140238396063
0.00169373619769171,1.0008014818972448,0.024561706547875033
0.0016999889138424884,1.0008044445418285,0.024652343817201158
0.001706264712961745,1.0008074181519035,0.02474331541967242
0.0017125636802641968,1.000810402768161,0.024834622587540003
0.0017188859012791445,1.0008133984314436,0.024926266557589363
0.0017252314618516338,1.000816405182746,0.02501824857115684
