scale_factor_a,redshift_z,radiation_term,matter_term,curvature_term,lambda_term,H_over_H0_squared,H_over_H0
0.25940805178218196,2.854930458518201,0.020316739827897373,18.045137583216313,-0.0013671649732810442,0.685,18.749087158070928,4.330021611732548
0.2612925836719845,2.8271273755529056,0.019736925166002253,17.657503626794373,-0.0013475151632809954,0.685,18.36089303679709,4.284961264328663
0.26319080619482355,2.7995248179746945,0.01917365769844032,17.27819657192575,-0.0013281477735013186,0.685,17.98104208185069,4.240405886451283
0.26510281880958025,2.7721213395255764,0.018626465188722355,16.907037545505183,-0.001309058744809589,0.685,17.609354951949094,4.196350194150757
0.2670287216976783,2.744915504378474,0.0180948888774054,16.54385151686366,-0.0012902440764139538,0.685,17.24565616166465,4.152788961850175
0.26896861576833353,2.717905887061984,0.0175784830974743,16.188467215227536,-0.0012716998250246144,0.685,16.889773998499983,4.109717021705993
0.27092260266384083,2.691091072385696,0.017076814900700142,15.840717048951058,-0.0012534221040273754,0.685,16.54154044174773,4.06712926297502
0.2728907847649,2.6644696553660356,0.0165894636946617,15.500437026483588,-0.0012354070826690593,0.685,16.20079108309558,4.0250206313875685
0.27487326519597965,2.6380402411526567,0.016116020890126023,15.167466679034794,-0.0012176509852546394,0.685,15.867365048939664,3.983386128526792
0.2768701478307212,2.611801444955349,0.01565608955849218,14.841648984900905,-0.0012001500903559023,0.685,15.541104924369042,3.942220811214035
0.2788815372973807,2.5857518919714884,0.015209284099011318,14.522830295416725,-0.001182900730031494,0.685,15.221856678785706,3.9015197909001698
0.2809075389843112,2.559890217313998,0.014775229915503695,14.210860262498123,-0.0011658992890581671,0.685,14.90946959312457,3.861278233062799
0.28294825904548493,2.534215065939835,0.014353563102301846,13.905591767741113,-0.0011491422041730822,0.685,14.603796188639242,3.8214913566092545
0.2850038044060547,2.508725092578995,0.013943930139156673,13.606880853044004,-0.0011326259633269995,0.685,14.304692157219833,3.7821544332853243
0.2870742827679571,2.4834189616640185,0.013545987594850288,13.314586652719745,-0.0011163471049481996,0.685,14.012016293209648,3.74326278708958
0.28915980261555485,2.458295347260023,0.01315940183926765,13.02857132706676,-0.0011003022172169899,0.685,13.725630426688811,3.704811793693279
0.2912604732213215,2.4333529329952204,0.01278384876368512,12.748699997366643,-0.0010844879373506334,0.685,13.445399358192978,3.6667968798657196
0.2933764046515665,2.4085904119919497,0.01241901350904174,12.474840682278245,-0.0010689009508985574,0.685,13.17119079483639,3.629213522904982
0.2955077077722026,2.3840064867981985,0.012064590201965252,12.206864235598086,-0.0010535379910476905,0.685,12.902875287809005,3.5920572500739745
0.2976544942545542,2.359599869319627,0.0117202816983317,11.944644285357787,-0.001038395837937786,0.685,12.640326171218181,3.555323638041716
0.29981687658120904,2.3353692807520723,0.011385799334143402,11.688057174229723,-0.0010234713179865828,0.685,12.383419502245879,3.5190083123297504
0.3019949680519114,2.311313451514547,0.01106086268351665,11.436981901212878,-0.0010087613032246686,0.685,12.13203400259317,3.483106946763646
0.3041888827894986,2.2874311211827183,0.010745199323576128,11.191300064571372,-0.0009942627106399012,0.685,11.88605100118431,3.4476152629294803
0.30639873574588083,2.2637210384228674,0.010438544606058904,10.950895805998709,-0.0009799725015312518,0.685,11.645354378103237,3.4125290296352406
0.30862464270806417,2.240181960926319,0.010140641435436557,10.71565575598144,-0.000965887680871934,0.685,11.409830509736004,3.3778440623770667
0.31086672030421614,2.2168126553443663,0.00985124005336965,10.48546898033668,-0.000952005296681698,0.685,11.179368215093369,3.3435562228102835
0.31312508600977845,2.193611897223627,0.009570097829313163,10.260226927897703,-0.0009383224394081232,0.685,10.953858703287608,3.309661418225074
0.3153998581536211,2.1705784709418996,0.009296979057098186,10.039823379323646,-0.0009248362413168253,0.685,10.733195522139427,3.2761556010268236
0.31769115592424224,2.1477111696444693,0.009031654757318775,9.82415439700874,-0.0009115438758904188,0.685,10.51727450789017,3.2430347682209897
0.3199990993760136,2.1250087951808707,0.008773902485358412,9.61311827606753,-0.0008984425572361172,0.685,10.305993735995653,3.2102949609024485
0.3223238094354707,2.1024701580421112,0.00852350614489519,9.406615496373012,-0.0008855295395018495,0.685,10.099253472978406,3.1779322637492458
0.3246654079076485,2.080094077298347,0.008280255806729355,9.20454867562511,-0.0008728021163007687,0.685,9.896956129315539,3.1459428045206956
0.327024017482464,2.0578793805370057,0.00804394753278122,9.006822523427225,-0.0008602576201440312,0.685,9.699006213339864,3.1143227535597306
0.32939976174114466,2.035824903801356,0.007814383205112003,8.813343796349319,-0.000847893421881727,0.685,9.505310286132548,3.083068323299461
0.33179276516270295,2.013929491529524,0.007591370359824231,8.624021253956341,-0.0008357069301518502,0.685,9.315776917386014,3.0521757677738703
0.3342031531304593,1.9921919964939434,0.007374722025702325,8.43876561578114,-0.0008236955908371816,0.685,9.130316642216005,3.0216413821325663
0.3366310519386109,1.9706112797412496,0.007164256567458303,8.25748951922175,-0.0008118568865299868,0.685,8.948841918902678,2.991461502159551
0.33907658879884983,1.949186210532598,0.006959797533450944,8.080107478343004,-0.0008001883360043978,0.685,8.771267087540451,2.9616325037959133
0.34153989184702754,1.9279156662844246,0.006761173507750954,7.906535843563243,-0.0007886874936963866,0.685,8.597508329577298,2.9321508026664143
0.34402109014986926,1.906798532509621,0.006568217966427939,7.736692762206918,-0.000777351949191208,0.685,8.427483628224154,2.9030128536098756
0.34652031371173636,1.8858337027591432,0.006380769137938804,7.570498139904639,-0.0007661793267182102,0.685,8.26111272971586,2.874215150213334
0.3490376934814378,1.8650200785640392,0.006198669867500511,7.407873602822386,-0.0007551672846529086,0.685,8.098317105405235,2.8457542243498883
0.35157336135909184,1.844356569377891,0.006021767485333411,7.248742460702057,-0.0007443135150262112,0.685,7.939019914672365,2.817626645720182
0.3541274502030365,1.8238420925196763,0.0058499136786648144,7.093029670696005,-0.000733615743040703,0.685,7.783145968631629,2.7898290213974817
0.3567000938367909,1.803475573117042,0.005682964367385397,6.940661801978432,-0.0007230717265938812,0.685,7.630621694619222,2.762357995376273
0.3592914270560675,1.783255944049981,0.0055207795832541845,6.791567001116958,-0.0007126792558082388,0.685,7.481375101444405,2.7352102481243383
0.3619015856358342,1.7631821458949242,0.005363223352550938,6.645674958188104,-0.0007024361525681081,0.685,7.335335745388086,2.708382496138255
0.3645307063374287,1.7432531268692295,0.005210163582077461,6.50291687362062,-0.000692340270063158,0.685,7.192434696932635,2.6818714915022746
0.36717892691572457,1.7234678427760683,0.0050614719484122625,6.363225425751061,-0.0006823894923384504,0.685,7.052604508207136,2.6556740214505123
0.36984638612634757,1.7038252569497279,0.0049170237903258685,6.226534739076401,-0.0006725817338509722,0.685,6.915779181132876,2.6297869079324423
0.372533223732948,1.6843243402012762,0.004776698004266272,6.092780353188442,-0.0006629149390325255,0.685,6.781894136253676,2.6042070071815866
0.3752395805145223,1.6649640707646474,0.004640376942827284,5.96189919237574,-0.0006533870818589163,0.685,6.650886182236709,2.578931209287427
0.3779655982727895,1.645743434243105,0.0045079463161143895,5.833829535878421,-0.000643996165425326,0.685,6.522693486029111,2.553956437770447
0.3807114198396215,1.6266614235560888,0.0043792950959254985,5.708510988781997,-0.0006347402215277884,0.685,6.397255543656396,2.5292796491602894
0.383477189084526,1.6077170388864515,0.004254315422666291,5.585884453536415,-0.0006256173102506825,0.685,6.274513151648831,2.504897832576976
0.38626305092218566,1.5889092876280686,0.004132902514922041,5.465892102086901,-0.0006166255195601523,0.685,6.154408379082263,2.480808009315163
0.3890691513200503,1.5702371843338327,0.004014954581610193,5.348477348603501,-0.0006077629649033722,0.685,6.036884540220207,2.4570072324314
0.3918956373059853,1.55169975066402,0.003900372736639968,5.233584822796405,-0.0005990277888135717,0.685,5.921886167744232,2.4334925863343475
0.39474265697597516,1.5332960153350288,0.00378906091600748,5.121160343804497,-0.0005904181605207348,0.685,5.8093589865599835,2.4102611863779377
0.39761035950188306,1.5150250140684878,0.0036809257972568723,5.011150894644826,-0.0005819322755678982,0.685,5.699249888166515,2.387310178457444
0.4004988951392669,1.496885789540734,0.0035758767212399167,4.903504597210929,-0.0005735683554329618,0.685,5.591506905576736,2.364636738608435
0.4034084152352521,1.4788773913326496,0.0034738256161085026,4.798170687808213,-0.0005653246471559348,0.685,5.486079188777165,2.342238072608582
0.40633907223646143,1.4609988758798678,0.003374686923476292,4.695099493214897,-0.0005571994229715414,0.685,5.382916980715402,2.3201114155823213
0.40929101969700277,1.4432493064233314,0.003278377526687615,4.594242407257166,-0.0005491909799471042,0.685,5.281971593803908,2.298254031608322
0.41226441228651445,1.425627752960211,0.0031848166811335055,4.495551867887548,-0.0005412976396256338,0.685,5.1831953869290555,2.276663213329775
0.4152594057982694,1.4081332921951781,0.0030939259465564087,4.398981334755671,-0.0005335177476740485,0.685,5.086541742954553,2.255336281567464
0.4182761571573382,1.3907650074920275,0.003005629121286842,4.304485267260815,-0.0005258496735364485,0.685,4.991965046708565,2.2342705849356217
0.4213148244288111,1.373521988825647,0.0029198521783568502,4.212019103075944,-0.0005182918100923747,0.685,4.899420663444209,2.2134634994605644
0.42437556682607996,1.3564033327343412,0.0028365232034367185,4.12153923713307,-0.000510842573319979,0.685,4.808864917763186,2.19291242820209
0.4274585447191806,1.339408142272489,0.0027555723345428816,4.033003001060028,-0.0005035004019640353,0.685,4.720255072992607,2.1726148008776445
0.43056391964319524,1.32253552696355,0.0026769317034665,3.9463686430589844,-0.0004962637572087226,0.685,4.633549311005242,2.1525680734892547
0.43369185430671636,1.305784602753406,0.0026005353788735907,3.8615953082171806,-0.0004891311223551107,0.685,4.548706712473699,2.132769727953231
0.43684251260037205,1.2891544919640414,0.002526319311029013,3.7786430192406275,-0.0004821010025032817,0.685,4.465687237549154,2.1132172717326427
0.4400160596054135,1.2726443232475533,0.002454221278097949,3.6974726576016597,-0.00047517192423901825,0.685,4.3844517069555184,2.093908237472578
0.44321266160236283,1.2562532315405064,0.0023841808339799303,3.6180459450915174,-0.0004683424353250019,0.685,4.304961783490173,2.074840182638213
0.4464324860797281,1.2399803580185935,0.0023161392576315104,3.5403254257690935,-0.00046161110439643774,0.685,4.227179953922329,2.0560106891556593
0.4496757017427774,1.2238248500516447,0.002250039503835302,3.464274448297551,-0.00045497652066106423,0.685,4.151069511280726,2.0374173630556713
0.4529424785223785,1.207785861158953,0.0021858261553739738,3.389857148660334,-0.00044843729360347095,0.685,4.076594537522104,2.0190578341201877
0.45623298758390274,1.1918625509649208,0.0021234453765691286,3.317038433248457,-0.00044199205269366534,0.685,4.003719886572332,2.000929755531746
0.4595474013361932,1.1760540851550272,0.0020628448681461395,3.2457839623111098,-0.00043563944709982915,0.685,3.9324111677321563,1.983030803525794
0.46288589344059833,1.1603596354321155,0.002003973823387085,3.176060133761764,-0.0004293781454052032,0.685,3.862634729439746,1.9653586770459346
0.46624863882007106,1.1447783794729913,0.0019467828855350194,3.107834067332148,-0.0004232068353290407,0.685,3.794357643382354,1.9479110974021256
0.4696358136683338,1.129309500885339,0.0018912241064138861,3.0410735890666163,-0.0004171242234515727,0.685,3.7275476889495787,1.9306858079318807
0.47304759545911057,1.1139521891649449,0.0018372509062293495,2.9757472161495944,-0.0004111290349429242,0.685,3.6621733380208807,1.9136805736644977
0.4764841629554258,1.0987056396532284,0.0017848180345168751,2.9118241420589595,-0.0004052200132959285,0.685,3.5982037400801805,1.896893180988371
0.47994569621897054,1.083569053495085,0.0017338815322042987,2.8492742220383414,-0.00039939592006278115,0.685,3.535608707650483,1.8803214373214179
0.48343237661953725,1.0685416375970265,0.001684398694757083,2.788067958881499,-0.00039365553459547805,0.685,3.474358702041661,1.8639631707846753
0.48694438684452257,1.053622604585628,0.0016363280363753622,2.728176489022068,-0.0003879976537899853,0.685,3.4144248194046534,1.8478162298791114
0.49048191090849946,1.0388111727662723,0.001589629255212762,2.6695715689221218,-0.00038242109183408556,0.685,3.3557787770855008,1.8318784831657096
0.49404513416285895,1.0241065660821915,0.001544263199587824,2.6122255617531165,-0.0003769246799588478,0.685,3.2983929002727455,1.8161478189488722
0.49763424330552136,1.0095080140738073,0.001500191835159728,2.5561114243629595,-0.0003715072661936708,0.685,3.2422401089319255,1.800622144963214
0.5012494263907189,0.9950147518383592,0.0014573782130407622,2.501202694523034,-0.00036616771512484566,0.685,3.1872939050209497,1.785299388063792
0.5048908728388489,0.9806260199898287,0.0014157864388188344,2.447473478449172,-0.0003609049076575889,0.685,3.133528359980333,1.7701774939198422
0.5085587734463982,0.9663410646191504,0.0013753816424640452,2.3948984385907104,-0.0003557177407814968,0.685,3.0809181024923933,1.7552544267120915
0.5122533203959405,0.9521591372547105,0.0013361299490940784,2.3434527816818336,-0.00035060512733936907,0.685,3.029438306503588,1.7405281688336987
0.5159747072662061,0.9380794948231279,0.0012979984505739196,2.2931122470495997,-0.0003455659957993561,0.685,2.9790646795043743,1.7259967205949072
0.519723129042224,0.9241013996103238,0.0012609551779260858,2.2438530951731295,-0.00034059929003038146,0.685,2.929773451061025,1.7116580999314743
0.523498782125539,0.9102241192228644,0.0012249690745282226,2.195652096488549,-0.0003357039690807907,0.685,2.8815413615939964,1.6975103421169475
0.527301864344501,0.8964469265495942,0.0011900099700756321,2.148486520434443,-0.000330879006960185,0.685,2.834345651397559,1.683551499478872
0.5311325749646322,0.8827690997235285,0.0011560485552868387,2.102334124732577,-0.0003261233924243846,0.685,2.7881640498954394,1.669779641118983
0.5349911146990666,0.8691899220840364,0.001123056357331064,2.057173144898935,-0.0003214361287634884,0.685,2.742974765127503,1.656192852637489
0.538877685719067,0.8557086821392894,0.0010910057159569519,2.012982283980045,-0.0003168162335929767,0.685,2.6987564734624088,1.6427892358614993
0.5427924916646175,0.8423246735289835,0.0010598697603025609,1.969740702509799,-0.0003122627386478182,0.685,2.655488309531454,1.6295669085776914
0.5467357376550938,0.8290371949873274,0.001029622386367159,1.9274280086819968,-0.0003077746895795342,0.685,2.6131498563787847,1.6165240042692792
0.5507076303000101,0.8158455503062993,0.0010002382351259557,1.8860242487340109,-0.00030335114575618126,0.685,2.5717211358233807,1.6036586718573815
0.5547083777098453,0.8027490482991699,0.0009716926712694075,1.8455098975370183,-0.0002989911800652078,0.685,2.531182599028223,1.5909690754468557
0.5587381895069463,0.7897470027642846,0.0009439617625492783,1.8058658493883637,-0.0002946938787191441,0.685,2.491515117272194,1.578453394076681
0.5627972768365119,0.7768387324491124,0.0009170222597141394,1.767073409001722,-0.00029045834106408583,0.685,2.452699972920372,1.566109821474973
0.5668858523776559,0.7640235610145483,0.0008908515770174818,1.729114282690796,-0.00028628367939092917,0.685,2.4147188505884225,1.5539365658187023
0.5710041303545501,0.7513008169994779,0.0008654277732821073,1.6919705697424097,-0.00028216901874931956,0.685,2.3775538284969424,1.5419318494982008
0.5751523265476493,0.7386698337855957,0.0008407295335049165,1.6556247539749116,-0.00027811349676427487,0.685,2.341187370011652,1.530093908886527
0.5793306583049967,0.726129949562476,0.0008167361509866728,1.6200596954779185,-0.00027411626345544315,0.685,2.3056023153654497,1.51842099411377
0.5835393445536132,0.713680507292896,0.0007934275099717592,1.585258622529496,-0.0002701764810589587,0.685,2.270781873558409,1.5069113688463596
0.5877786058109667,0.7013208546784131,0.0007707840687833817,1.5512051236869795,-0.00026629332385185914,0.685,2.236709614431911,1.495563310071463
0.5920486641965274,0.6890503441251838,0.0007487868434400657,1.5178831400476838,-0.000262465977979025,0.685,2.203369460913145,1.484375107886529
0.5963497434434051,0.6768683327100353,0.0007274173917397219,1.4852769576758698,-0.0002586936412826075,0.685,2.170745681426327,1.4733450652940496
0.600682068910073,0.6647741821467756,0.0007066577977979291,1.4533712001923835,-0.00025497552313390686,0.685,2.1388228824670477,1.4624714980016014
0.6050458675921745,0.652767258752754,0.0006864906570274821,1.422150821523491,-0.00025131084426766856,0.685,2.1075860013362506,1.4517527342272343
0.6094413681344171,0.6408469334156557,0.0006668990615465977,1.391601098805467,-0.00024769883661875965,0.685,2.077020299030395,1.441187114510255
0.6138688008425528,0.6290125815605401,0.0006478665860035553,1.3617076254416058,-0.00024413874316119328,0.685,2.047111353284448,1.4307729915274638
0.6183283976954447,0.617263583117116,0.0006293772738058871,1.3324563043083828,-0.0002406298177494668,0.685,2.0178450517644393,1.4205087299148988
0.6228203923572224,0.6055993224872507,0.0006114156237425636,1.3038333411075433,-0.0002371713249621797,0.685,1.9892075854063238,1.410392706095123
0.627345020189523,0.5940191885127211,0.0005939665769879801,1.2758252378610246,-0.00023376253994790132,0.685,1.9611854418980648,1.4004233081101103
0.6319025182638258,0.5825225744431828,0.0005770155044768093,1.2484187865455743,-0.0002304027482732497,0.685,1.9337653993017778,1.3905989354597457
0.6364931253738728,0.5711088779043845,0.0005605481946391812,1.2216010628641407,-0.00022709124577315762,0.685,1.9069345198130068,1.3809179989459934
0.6411170820481795,0.5597775008666057,0.0005445508414858793,1.1953594201510536,-0.00022382733840329,0.685,1.8806801436541363,1.3713789205227476
0.6457746305626391,0.5485278496133206,0.000529010033033566,1.1696814834081184,-0.00022061034209458103,0.685,1.8549898830990574,1.3619801331513823
0.6504660149532153,0.5373593347100922,0.0005139127400603449,1.1445551434688386,-0.00021743958260986366,0.685,1.8298516166262893,1.35272008066203
0.6551914810287303,0.5262713709736861,0.0004992463051822189,1.119968551287986,-0.00021431439540255836,0.685,1.8052534831977658,1.3435972176205806
0.6599512763837424,0.5152633774414115,0.00048499843224129885,1.0959101123538495,-0.00021123412547739413,0.685,1.7811838766606134,1.3346100092014197
0.6647456504115207,0.5043347773406792,0.0004711571759968537,1.0723684812205043,-0.00020819812725313009,0.685,1.7576314402692481,1.3257569310658903
0.6695748543171107,0.493484998058783,0.0004577109321105706,1.0493325561575495,-0.00020520576442725115,0.685,1.734585061325233,1.3170364692464795
0.6744391411304977,0.4827134711128951,0.00044464842741761884,1.0267914739147614,-0.0002022564098426078,0.685,1.7120338659323366,1.308447120036701
0.6793387657198635,0.4720196321202821,0.00043195871047536954,1.0047346045992245,-0.0001993494453559728,0.685,1.6899672138643438,1.299987389886665
0.684273984804941,0.46140292076873246,0.00041963114238184,0.9831515466624937,-0.00019648426170848718,0.685,1.6683746935431671,1.2916557953042935
0.6892450569704647,0.4508627807871992,0.0004076553878561709,0.9620321219954528,-0.00019366025839796797,0.685,1.647246117124911,1.2834508627621515
0.6942522426797204,0.4403986599166527,0.0003960214065736527,0.94136637112853,-0.00019087684355305136,0.685,1.6265715156915508,1.2753711286098455
0.6992958042881914,0.43001000988114524,0.00038471944474804346,0.9211445485350291,-0.00018813343380914515,0.685,1.6063411345459682,1.2674151389919437
0.7043760060573051,0.4196962863590845,0.0003737400269541136,0.901357118035345,-0.00018542945418616335,0.685,1.586545428608113,1.2595814497713569
0.7094931141682798,0.40945694895471085,0.0003630739481835661,0.881994748299905,-0.0001827643379680185,0.685,1.5671750579101205,1.2518686264581123
0.7146473967360704,0.3992914611697864,0.0003527122661276728,0.8630483084487146,-0.00018013752658384622,0.685,1.5482208831882585,1.2442752441434566
0.7198391238234174,0.38919929037548173,0.0003426462936801513,0.844508863745428,-0.00017754846949093626,0.685,1.5296739615696173,1.2367998874391999
0.7250685674549968,0.3791799077844695,0.00033286759165400377,0.8263676713839182,-0.00017499662405934678,0.685,1.5115255423515128,1.2294411504222205
0.7303360016316727,0.3692327884232194,0.00032336796170620623,0.8086161763653561,-0.00017248145545817664,0.685,1.493767062871604,1.2221976365840364
0.7356417023448543,0.3593574111044888,0.00031413943946431846,0.7912460074638554,-0.0001700024365434722,0.685,1.4763901444667762,1.2150679587853415
0.7409859475909563,0.34955325840001805,0.00030517428784925367,0.7742489732787821,-0.0001675590477477457,0.685,1.4593865885188837,1.2080507392154038
0.7463690173859656,0.3398198166134161,0.0002964649905886049,0.7576170583718621,-0.00016515077697108074,0.685,1.4427483725854797,1.2011446093562088
0.7517911937801104,0.3301565757532505,0.0002880042459150998,0.7413424194872805,-0.00016277711947380437,0.685,1.4264676466137218,1.1943482099512361
0.7572527608726421,0.32056302950631843,0.0002797849604448825,0.7254173818529568,-0.0001604375777706993,0.685,1.410536729235631,1.187660190978729
0.7627540048267186,0.3110386752111234,0.00027180024323051266,0.7098344355612952,-0.00015813166152673903,0.685,1.394948104142999,1.1810792116293467
0.7682952138843986,0.30158301383153585,0.0002640433999836786,0.6945862320276698,-0.00015585888745432014,0.685,1.3796944165401992,1.1746039402880442
0.7738766783817441,0.29219554993064656,0.00025650792746278946,0.679665580524989,-0.0001536187792119721,0.685,1.36476846967324,1.1682330545200474
0.7794986907640329,0.2828757916448079,0.00024918750802073745,0.6650654447927042,-0.00015141086730452292,0.685,1.3501632214334205,1.161965241060773
0.7851615456010818,0.27362325065786086,0.00024207600430825997,0.6507789397186562,-0.00014923468898469925,0.685,1.3358717810339797,1.1557991958095402
0.7908655396026801,0.2644374421755513,0.00023516745412846272,0.6367993280922064,-0.00014708978815614144,0.685,1.3218874057581789,1.149733623826919
0.7966109716341369,0.2553178849001274,0.00022845606543818675,0.6231200174271104,-0.00014497571527781187,0.685,1.3082034977772707,1.1437672393355525
0.8023981427319393,0.24626410100512208,0.00022193621149203138,0.6097345568526433,-0.00014289202726977765,0.685,1.2948136010368656,1.1378987657242914
0.8082273561195268,0.2372756161103169,0.00021560242612495982,0.5966366340715059,-0.0001408382874203471,0.685,1.2817113982102106,1.1321269355554662
0.8140989172231773,0.22835195925688678,0.00020944939916953484,0.5838200723830811,-0.0001388140652945414,0.685,1.268890707716956,1.1264504905751322
0.8200131336880117,0.2194926628827234,0.00020347197200393892,0.571278827770633,-0.00013681893664388122,0.685,1.2563454808059933,1.1208681817261088
0.8259703153941121,0.21069726279793666,0.00019766513322705,0.5590069860510781,-0.00013485248331747028,0.685,1.2440697987009877,1.115378769163636
0.8319707744727588,0.201965298160534,0.0001920240144569449,0.5469987600859836,-0.00013291429317435703,0.685,1.2320578698072664,1.109981022273474
0.8380148253227846,0.19329631145227344,0.0001865438862493072,0.5352484870524747,-0.0001310039599971553,0.685,1.2203040269787269,1.104673719692257
0.8441027846270476,0.1846898484546915,0.0001812201541323204,0.5237506257727701,-0.00012912108340690717,0.685,1.2088027248434956,1.099455649329929
0.8502349713690246,0.17614545822530436,0.00017604835475471887,0.5124997541010795,-0.00012726526877916903,0.685,1.1975485371870551,1.0943256083940718
0.8564117068495242,0.16766269307398085,0.0001710241521437696,0.501490566366637,-0.0001254361271613039,0.685,1.1865361543916195,1.0892824034159458
0.8626333147035214,0.15924110853948426,0.00016614333407004612,0.49071787087165863,-0.0001236332751909624,0.685,1.1757603809305377,1.0843248502780602
0.8689001209171152,0.15088026336618543,0.0001614018085159474,0.4801765874430495,-0.00012185633501573548,0.685,1.1652161329165498,1.0794517742430876
0.8752124538446086,0.1425797194809424,0.00015679560024500072,0.4698617450367021,-0.00012010493421396168,0.685,1.1548984357027332,1.0746620099839452
0.881570644225713,0.13433904197014646,0.00015232084746907235,0.45976847939325827,-0.00011837870571667296,0.685,1.1448024215350108,1.069954401614859
0.8879750252028784,0.12615779905693514,0.00014797379861069212,0.4498920307442274,-0.00011667728773066192,0.685,1.1349233272551076,1.0653278027232311
0.8944259323387453,0.11803556207857202,0.0001437508091577788,0.44022774156738637,-0.00011500032366265606,0.685,1.1252564920528816,1.0607810764021395
0.9009237036337322,0.10997190546398028,0.00013964833860812307,0.4307710543903831,-0.00011334746204457922,0.685,1.1157973552669467,1.0563130952832813
0.9074686795437412,0.10196640671144919,0.00013566294750107642,0.4215175096415361,-0.00011171835645988994,0.685,1.1065414542325773,1.0519227415702055
0.9140612029979983,0.09401864636649493,0.00013179129453394918,0.4124627435467936,-0.00011011266547097716,0.685,1.0974844221758566,1.0476089070716499
0.9207016194170207,0.08612820799988419,0.00012803013376070372,0.4036024860718713,-0.00010853005254759965,0.685,1.0886219861530846,1.0433704932348262
0.9273902767307154,0.07829467818581426,0.00012437631187059336,0.39493255890859597,-0.00010697018599635407,0.685,1.0799499650344702,1.0392064111784869
0.93412752539661,0.07051764648025105,0.00012082676554446542,0.3864488735045031,-0.00010543273889115666,0.685,1.0714642675311565,1.0351155817256141
0.9409137184182145,0.06279670539942428,0.00011737851888651256,0.37814742913476423,-0.00010391738900472412,0.685,1.063160890264646,1.0310969354355808
0.9477492113635171,0.055131450398476556,0.00011402868092931822,0.37002431101553035,-0.00010242381874103931,0.685,1.0550359158777187,1.0271494126356295
0.9546343623836151,0.047521479850266335,0.00011077444321010536,0.36207568845780275,-0.00010095171506878769,0.685,1.047085511185944,1.0232719634515275
0.9615695322314802,0.039966395024326085,0.00010761307741615583,0.35429781306096253,-9.950076945575013e-05,0.685,1.039305925368923,1.019463547837255
0.9685550842808603,0.03246580006596855,0.00010454193309742688,0.3466870169451048,-9.807067780413915e-05,0.685,1.031693488200398,1.0157231356035945
0.9755913845453189,0.025019301975546693,0.00010155843544444644,0.33923971102134487,-9.666114038686422e-05,0.685,1.0242446083164025,1.01204970644549
0.9826788016974127,0.017626510587862354,9.866008312962461e-05,0.3319523832992803,-9.527186178471303e-05,0.685,1.0169557715206252,1.008442249968051
0.9898177070880082,0.010287038551722416,9.584444621017172e-05,0.3248215972308121,-9.390255082443607e-05,0.685,1.0098235391261978,1.0048997657110872
0.9970084747657396,0.0030005013096436883,9.310916409086395e-05,0.31784399008954073,-9.255292051772047e-05,0.685,1.002844546333114,1.001421263172055
1.0042514814966064,-0.0042334829222959725,9.045194354494986e-05,0.31101627138497756,-9.122268800104165e-05,0.685,0.9960155006405216,0.998005761827316
1.0115471067837156,-0.01141529317446266,8.787055679153688e-05,0.30433522131081836,-8.991157447637869e-05,0.685,0.9893331802931336,0.9946522911516031
1.0188957328871646,-0.0185453057435242,8.536283962784796e-05,0.29779768922655303,-8.861930515278265e-05,0.685,0.9827944327610281,0.9913598906355996
1.0262977448440713,-0.025623894212168263,8.292668961478013e-05,0.29140059217168945,-8.73456091887839e-05,0.685,0.9763961732521156,0.9881276098015456
1.0337535304887477,-0.03265142946867561,8.056006431424582e-05,0.2851409134118961,-8.60902196356277e-05,0.685,0.9701353832565748,0.9849545082167881
1.041263480473021,-0.03962827972635319,7.826097957681795e-05,0.2790157010163742,-8.485287338132547e-05,0.685,0.9640091091225698,0.9818396555052
1.0488279882867024,-0.04655481054282762,7.602750787824328e-05,0.2730220664657895,-8.363331109551016e-05,0.685,0.9580144606625722,0.9787821313563976
1.0564474502782037,-0.053431384839197626,7.385777670343035e-05,0.26715718329010996,-8.243127717508441e-05,0.685,0.9521486097896383,0.9757810255326952
1.0641222656753047,-0.0602583629190504,7.174996697655568e-05,0.26141828573570136,-8.124651969064966e-05,0.685,0.9464087891829873,0.9728354378737378
1.071852836606071,-0.06703610248734027,6.970231153597297e-05,0.25580266746105756,-8.007879033370518e-05,0.685,0.9407922909822599,0.9699444782987632
1.0796395681199236,-0.07376495866913002,6.771309365264682e-05,0.25030768026054756,-7.892784436460625e-05,0.685,0.9352964655098357,0.9671072668064467
1.0874828682088622,-0.08044528402819884,6.578064559086818e-05,0.24493073281557842,-7.779344056127016e-05,0.685,0.929918720020608,0.9643229334722928
1.0953831478288423,-0.0870774285855147,6.39033472100453e-05,0.23966928947258428,-7.667534116861931e-05,0.685,0.9246565174786258,0.9615906184435379
1.103340820921307,-0.09366173983757409,6.207962460639795e-05,0.23452086904726685,-7.557331184875129e-05,0.685,0.9195073753600245,0.9589094719315397
1.1113563044348758,-0.10019856277460937,6.030794879341595e-05,0.22948304365452193,-7.448712163182483e-05,0.685,0.9144688644816836,0.9562786542016316
1.119430018347192,-0.10668823989866472,5.858683441997557e-05,0.2245534375635,-7.341654286765178e-05,0.685,0.9095386078550524,0.9536973355604242
1.1275623856869261,-0.11313111124154196,5.691483852503977e-05,0.2197297260772631,-7.236135117798492e-05,0.685,0.9047142795646101,0.9511646963405497
