redshift_z,comoving_distance_Gly,E_z
0.0015314954021627151,0.022209824769410455,1.0007246192828554
0.0015492404377338584,0.02246706989107767,1.0007330251813116
0.0015671910803783083,0.02272729344599098,1.0007415287080215
0.0015853497124112999,0.02299052989320961,1.0007501309995688
0.001603718743751331,0.02325681408986518,1.0007588332058328
0.001622300612239992,0.023526181295746133,1.0007676364901434
0.001641097783965505,0.023798667177934697,1.000776542029443
0.0016601127535900092,0.02407430781549685,1.0007855510144439
0.0016793480446806405,0.02435313970422599,1.0007946646497936
0.0016988062100444447,0.024635199761440844,1.0008038841542382
0.0017184898320671733,0.02492052533083825,1.0008132107607897
0.0017384015230560046,0.02520915418740147,1.0008226457168934
0.001758543925586235,0.025501124542364587,1.0008321902846007
0.0017789197128519874,0.025796475048233677,1.0008418457407395
0.0017995315890209846,0.02609524480386538,1.000851613377091
0.0018203822895934312,0.026397473359603515,1.0008614945005658
0.001841474581765055,0.02670320072247435,1.0008714904333817
0.0018628112647943555,0.027012467361441316,1.0008816025132476
0.001884395170374106,0.027325314212719633,1.0008918320935454
0.0019062291630071615,0.02764178268515176,1.0009021805435148
0.00192831614038662,0.0279619146656441,1.0009126492484428
0.00195065903378039,0.0282857525246659,1.0009232396098535
0.0019732608084202115,0.028613339121810813,1.0009339530456995
0.0019961244638951885,0.02894471781142205,1.0009447909905584
0.002019253034549876,0.02927993244828161,1.0009557548958283
0.002042649589886984,0.02961902739336449,1.0009668462299282
0.0020663172349747456,0.029962047519658506,1.0009780664784997
0.0020902591108590044,0.03030903821805051,1.000989417144612
0.00211447839498008,0.03066004540327973,1.0010008997489686
0.0021389783015944575,0.031015115519958905,1.001012515830115
0.0021637620822013708,0.03137429554866417,1.0010242669446539
0.002188833025974322,0.03173763301209429,1.0010361546674562
0.002214194460197603,0.0321051759813,1.0010481805918814
0.0022398497507078777,0.03247697308198444,1.001060346329995
0.002265802302340876,0.03285307350087529,1.0010726535127918
0.002292055559383267,0.03323352699216939,1.0010851037904216
0.0023186130060297645,0.03361838388405084,1.0010976988324165
0.0023454781668455346,0.034007695085283264,1.0011104403279212
0.002372654607233954,0.03440151209187704,1.0011233299859275
0.0024001459339097948,0.03479988699383246,1.0011363695355098
0.0024279557953778863,0.03520287248195952,1.0011495607260652
0.0024560878824173263,0.0356105218547753,1.001162905327555
0.002484545928571303,0.03602288902547982,1.00117640513075
0.002513333710642589,0.03644002852901109,1.0011900619474785
0.002542455049194781,0.0368619955291804,1.001203877610878
0.0025719138090593446,0.037288845825888685,1.001217853975649
0.0026017138998485323,0.037720635862424814,1.0012319929183127
0.0026318592764742496,0.038157422732846835,1.0012462963374706
0.00266235393967293,0.03859926418944699,1.00126076615407
0.0026932019365364882,0.03904621865030141,1.0012754043116692
0.0027244073610494337,0.039498345206905594,1.0012902127767085
0.0027559743546322,0.039955703631896454,1.0013051935387838
0.002787907106690773,0.04041835438686193,1.001320348610924
0.0028202098551726876,0.040886358630239206,1.0013356800298698
0.0028528868871294647,0.041359778225302464,1.00135118985636
0.0028859425392855696,0.04183867574824116,1.0013668801754156
0.002919381198613946,0.04232311449632967,1.001382753096634
0.0029532073029182614,0.04281315849619002,1.0013988107544805
0.0029874253414218285,0.04330887251214726,1.0014150553085888
0.0030220398553634366,0.043810322054680634,1.0014314889440605
0.003057055438599993,0.04431757338896898,1.0014481138717728
0.0030924767382162453,0.04483069354353441,1.0014649323286864
0.0031283084551414686,0.045349750318982134,1.0014819465781584
0.0031645553447733977,0.04587481229684073,1.0014991589102609
0.0032012222176092875,0.046405948848500723,1.0015165716421
0.00323831393988439,0.046943230144255874,1.0015341871181414
0.003275835434217722,0.04748672716244493,1.0015520077105402
0.0033137916802654225,0.04803651169869826,1.0015700358194728
0.003352187715381577,0.048592656375287376,1.0015882738734745
0.003391028635286784,0.049155234650581234,1.001606724329781
0.003430319594744419,0.049724320828608545,1.0016253896746736
0.0034700658082447463,0.05029999006872809,1.0016442724238297
0.0035102725506969638,0.05088231839540823,1.0016633751226764
0.003550945158129256,0.05147138270811651,1.0016827003467506
0.00359208902839697,0.052067260791320825,1.0017022507020596
0.0036337096218989834,0.05267003132460315,1.0017220288254522
0.003675812462302387,0.05327977389288727,1.0017420373849883
0.003718403137275551,0.05389656899678158,1.001762279080317
0.003761487299229695,0.05452049806303836,1.0017827566430588
0.0038050706660690443,0.055151643455130635,1.0018034728371912
0.0038491590219496812,0.05579008848394799,1.0018244304594404
0.0038937582180471873,0.05643591741861274,1.0018456323396783
0.003938874173333181,0.05708921549741748,1.0018670813413226
0.003984512875360854,0.057750068938885644,1.0018887803617438
0.004030680381059604,0.05841856495295618,1.001910732332677
0.004077382817538883,0.05909479175229379,1.0019329402206376
0.004124626382901352,0.05977883856372611,1.001955407027344
0.004172417347065464,0.06047079563980915,1.0019781357901445
0.004220762052597571,0.061170754270522376,1.0020011295824502
0.004269666915553677,0.06187880679509493,1.0020243915141724
0.004319138426330948,0.06259504661396426,1.0020479247321674
0.004369183150529077,0.06331956820086866,1.0020717324206845
0.004419807729821637,0.06405246711507524,1.002095817801822
0.004471018882837534,0.06479384001374469,1.0021201841359877
0.004522823406052666,0.06554378466443421,1.0021448347223643
0.00457522817469191,0.06630239995774036,1.0021697728993848
0.004628240143641576,0.06706978592008311,1.0021950020452075
0.004681866348372412,0.06784604372663264,1.0022205255782037
0.004736113905873325,0.06863127571438052,1.0022463469574465
0.004790990015595906,0.06942558539535672,1.0022724696832093
