z,score
2.39225,1.306457347535806
2.3925,1.2458010097198735
2.39275,1.1945432147328177
2.3930000000000002,1.1383163638811933
2.39325,1.1379807789226124
2.3935,1.1580280636806446
2.3937500000000003,1.2182739780870346
2.394,1.2722154469090106
2.39425,1.3998188866833332
2.3945000000000003,1.3460584365536803
2.39475,1.2693334205453817
2.395,1.1985559423393712
2.39525,1.1489329854690924
2.3955,1.1074963816255985
2.39575,1.0665279447618716
2.396,1.0115765839271658
2.39625,0.9257616113467078
2.3965,0.8458163334377055
2.39675,0.7621022424450727
2.3970000000000002,0.6811097127909563
2.39725,0.6045318336492865
2.3975,0.524788249405227
2.3977500000000003,0.41046111494713844
2.398,0.2883847820876231
2.39825,0.16703089729110426
2.3985000000000003,0.062274126622313346
2.39875,-0.03046450555146094
2.399,-0.12320313772517073
2.3992500000000003,-0.22271225583759557
2.3995,-0.3201811980119389
2.39975,-0.4203126491348581
2.4,-0.5217633203251097
2.40025,-0.6277311111758591
2.4005,-0.7316828142068894
2.40075,-0.7982631867520374
2.4010000000000002,-0.817933196781352
2.40125,-0.8513552598659551
2.4015,-0.895771948272003
2.4017500000000003,-0.9389367172889802
2.402,-0.9766152719126611
2.40225,-1.0142938265363315
2.4025000000000003,-1.0270185710832611
2.40275,-1.0277837478015563
2.403,-1.0092498076233494
2.40325,-0.9893672961519413
2.4035,-0.9832627251367749
2.40375,-0.979768355562093
2.404,-0.9806514062547099
2.40425,-0.9850224437868048
2.4045,-0.9967091718742624
2.40475,-1.012892521503413
2.4050000000000002,-1.0387308520575727
2.40525,-1.0607116488190274
2.4055,-1.079904034917075
2.4057500000000003,-1.095457750125447
2.406,-1.1082941660350734
2.40625,-1.1204956454112902
2.4065000000000003,-1.1341804475578046
2.40675,-1.1705121213446665
2.407,-1.2156393355147783
2.40725,-1.2655438520556643
2.4075,-1.3161822993201109
2.40775,-1.3594000454124997
2.408,-1.401377426771684
2.4082500000000002,-1.4368295047522635
2.4085,-1.4654617539973276
2.40875,-1.4969790273421681
2.4090000000000003,-1.5304083751075415
2.40925,-1.5287083549885625
2.4095,-1.5154290794071976
2.4097500000000003,-1.5017581621481646
2.41,-1.4786452177096006
2.41025,-1.4546991110102336
2.4105,-1.4248638650307108
2.41075,-1.3907635812605086
2.411,-1.3615499922278347
2.41125,-1.3427417029595587
2.4115,-1.3193868730800273
2.41175,-1.2905406469818181
2.412,-1.25904402529701
2.4122500000000002,-1.2324443639549716
2.4125,-1.1999139785960502
2.41275,-1.1615699519575815
2.4130000000000003,-1.1229263669454612
2.41325,-1.078518183950689
2.4135,-1.0278223255986343
2.4137500000000003,-0.9774459761356352
2.414,-0.9240045462866919
2.41425,-0.8909756498248071
2.4145000000000003,-0.85794675336283
2.41475,-0.8307374952324055
2.415,-0.8075318821505623
2.41525,-0.7865147019487697
2.4155,-0.7713045557300031
2.41575,-0.7617745577817975
2.416,-0.7482500094201849
2.4162500000000002,-0.7417394488632956
2.4165,-0.7573958866565559
2.41675,-0.7692197137084321
2.4170000000000003,-0.7780526390338043
2.41725,-0.7892659778552777
2.4175,-0.8363220782099986
2.4177500000000003,-0.8958751241129789
2.418,-0.9405567031560649
2.41825,-0.9781892057885758
2.4185,-1.0149775024369514
2.41875,-1.0518999931155402
2.419,-1.0704837768407496
2.41925,-1.0817468656535065
2.4195,-1.0936684504052894
2.41975,-1.1133257071499727
2.42,-1.1350677768348416
2.4202500000000002,-1.1535390368272431
2.4205,-1.171980867024719
2.42075,-1.1784544768171614
2.4210000000000003,-1.1849280866096357
2.42125,-1.1864463942038905
2.4215,-1.1843121059768582
2.4217500000000003,-1.1810137838974972
2.422,-1.1719604232052556
2.42225,-1.1498129330695657
2.4225000000000003,-1.1214884565002308
2.42275,-1.087484555279837
2.423,-1.051252027253873
2.42325,-1.016595375799752
2.4235,-0.9776226744226587
2.42375,-0.9356848170976186
2.424,-0.8732388737918251
2.4242500000000002,-0.8040701152338553
2.4245,-0.7561843834096916
2.42475,-0.7099633710855454
2.4250000000000003,-0.668535135242225
2.42525,-0.641071690004034
2.4255,-0.6224331238882983
2.42575,-0.6069893093077667
2.426,-0.5888287740154281
